Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;ValorBruto;ValorPorM2;ValorBrutoPorM2;TipoAgregado
Apartamento;Engenho Novo;2;0;0;53;1400.0;460.0;12.0;1872.0;26.41509433962264;35.320754716981135;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;132;2800.0;879.0;0.0;3679.0;21.21212121212121;27.87121212121212;Apartamento
Apartamento;Barra da Tijuca;2;2;1;86;3500.0;1307.0;0.0;4807.0;40.69767441860465;55.895348837209305;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1700.0;690.0;150.0;2540.0;21.25;31.75;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;200;3600.0;1177.0;320.0;5097.0;18.0;25.485;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;2500.0;830.0;156.0;3486.0;32.467532467532465;45.27272727272727;Apartamento
Apartamento;Engenho Novo;1;1;0;63;700.0;625.0;36.0;1361.0;11.11111111111111;21.603174603174605;Apartamento
Casa;Grajaú;5;4;2;450;7000.0;0.0;500.0;7500.0;15.555555555555555;16.666666666666668;Casa
Apartamento;Barra da Tijuca;4;2;2;149;4500.0;2130.0;0.0;6630.0;30.201342281879196;44.49664429530201;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;106;2500.0;780.0;248.0;3528.0;23.58490566037736;33.283018867924525;Apartamento
Apartamento;Anil;2;1;0;48;1100.0;400.0;0.0;1500.0;22.916666666666668;31.25;Apartamento
Apartamento;Ipanema;4;1;2;250;12000.0;2300.0;1050.0;15350.0;48.0;61.4;Apartamento
Apartamento;Gávea;2;1;1;68;2700.0;850.0;186.0;3736.0;39.705882352941174;54.94117647058823;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;1400.0;1280.0;0.0;2680.0;18.666666666666668;35.733333333333334;Apartamento
Apartamento;Ipanema;2;1;1;97;7000.0;4000.0;4725.0;15725.0;72.16494845360825;162.11340206185568;Apartamento
Casa de Condomínio;Vargem Grande;2;2;1;90;1700.0;618.0;338.0;2656.0;18.88888888888889;29.511111111111113;Casa
Apartamento;Cachambi;3;0;0;70;900.0;200.0;30.0;1130.0;12.857142857142858;16.142857142857142;Apartamento
Quitinete;Leblon;1;0;0;30;1700.0;560.0;62.0;2322.0;56.666666666666664;77.4;Apartamento
Apartamento;Copacabana;4;2;1;279;3150.0;2025.0;370.0;5545.0;11.290322580645162;19.874551971326166;Apartamento
Casa;Tanque;2;1;0;59;1200.0;170.0;0.0;1370.0;20.338983050847457;23.220338983050848;Casa
Apartamento;Laranjeiras;5;3;2;713;30000.0;3800.0;0.0;33800.0;42.07573632538569;47.40532959326788;Apartamento
Apartamento;Cachambi;2;1;0;70;950.0;530.0;30.0;1510.0;13.571428571428571;21.571428571428573;Apartamento
Casa;Campo Grande;3;0;0;200;2100.0;0.0;0.0;2100.0;10.5;10.5;Casa
Apartamento;Recreio dos Bandeirantes;4;2;1;400;3500.0;800.0;500.0;4800.0;8.75;12.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;89;1800.0;884.0;170.0;2854.0;20.224719101123597;32.06741573033708;Apartamento
Apartamento;Maracanã;1;1;1;120;1000.0;985.0;150.0;2135.0;8.333333333333334;17.791666666666668;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;2;181;3500.0;1080.0;423.0;5003.0;19.337016574585636;27.640883977900554;Apartamento
Apartamento;Tijuca;2;1;1;70;1500.0;890.0;68.0;2458.0;21.428571428571427;35.114285714285714;Apartamento
Casa de Condomínio;Barra da Tijuca;5;6;5;640;13800.0;980.0;1800.0;16580.0;21.5625;25.90625;Casa
Apartamento;Vaz Lobo;2;0;0;70;1000.0;32.0;0.0;1032.0;14.285714285714286;14.742857142857142;Apartamento
Apartamento;Madureira;2;0;0;40;600.0;415.0;0.0;1015.0;15.0;25.375;Apartamento
Apartamento;Recreio dos Bandeirantes;2;0;0;75;1700.0;659.0;0.0;2359.0;22.666666666666668;31.453333333333333;Apartamento
Apartamento;Copacabana;2;1;1;81;2900.0;893.0;190.0;3983.0;35.80246913580247;49.17283950617284;Apartamento
Casa;Bonsucesso;2;0;0;51;1000.0;0.0;0.0;1000.0;19.607843137254903;19.607843137254903;Casa
Casa de Condomínio;Barra da Tijuca;5;3;5;1000;20000.0;1800.0;1800.0;23600.0;20.0;23.6;Casa
Apartamento;Praça Seca;3;0;0;90;900.0;330.0;15.0;1245.0;10.0;13.833333333333334;Apartamento
Apartamento;Vila Isabel;3;3;1;124;1700.0;1400.0;0.0;3100.0;13.709677419354838;25.0;Apartamento
Apartamento;Recreio dos Bandeirantes;5;3;4;430;6000.0;899.0;750.0;7649.0;13.953488372093023;17.788372093023256;Apartamento
Apartamento;Ipanema;2;0;1;75;5200.0;476.0;120.0;5796.0;69.33333333333333;77.28;Apartamento
Apartamento;São Conrado;5;2;3;400;13000.0;4165.0;689.0;17854.0;32.5;44.635;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;126;1500.0;1000.0;150.0;2650.0;11.904761904761905;21.03174603174603;Apartamento
Apartamento;Laranjeiras;2;1;1;70;2300.0;620.0;190.0;3110.0;32.857142857142854;44.42857142857143;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;94;1900.0;1300.0;198.0;3398.0;20.21276595744681;36.148936170212764;Apartamento
Apartamento;Barra da Tijuca;4;3;4;192;5000.0;2200.0;562.0;7762.0;26.041666666666668;40.427083333333336;Apartamento
Apartamento;Copacabana;1;0;0;43;1600.0;452.0;242.0;2294.0;37.2093023255814;53.348837209302324;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;780.0;0.0;2980.0;31.428571428571427;42.57142857142857;Apartamento
Apartamento;São Francisco Xavier;3;1;1;73;1200.0;520.0;0.0;1720.0;16.438356164383563;23.561643835616437;Apartamento
Apartamento;Copacabana;3;0;0;120;3000.0;1420.0;0.0;4420.0;25.0;36.833333333333336;Apartamento
Casa de Condomínio;Vargem Grande;5;4;5;300;5000.0;1500.0;250.0;6750.0;16.666666666666668;22.5;Casa
Apartamento;Pechincha;2;1;0;64;800.0;248.0;14.0;1062.0;12.5;16.59375;Apartamento
Apartamento;Copacabana;1;0;0;45;2800.0;450.0;30.0;3280.0;62.22222222222222;72.88888888888889;Apartamento
Apartamento;Laranjeiras;2;0;0;110;2500.0;968.0;167.0;3635.0;22.727272727272727;33.04545454545455;Apartamento
Apartamento;Ipanema;4;3;3;433;37000.0;9800.0;0.0;46800.0;85.45034642032333;108.08314087759815;Apartamento
Apartamento;Flamengo;2;0;0;85;2700.0;800.0;1150.0;4650.0;31.764705882352942;54.705882352941174;Apartamento
Apartamento;Leme;3;1;1;175;8000.0;1380.0;0.0;9380.0;45.714285714285715;53.6;Apartamento
Casa;Engenho Novo;2;0;0;70;1100.0;0.0;0.0;1100.0;15.714285714285714;15.714285714285714;Casa
Apartamento;Jacarepaguá;2;1;0;68;1100.0;540.0;0.0;1640.0;16.176470588235293;24.11764705882353;Apartamento
Apartamento;Humaitá;2;1;0;64;2500.0;520.0;0.0;3020.0;39.0625;47.1875;Apartamento
Apartamento;Copacabana;1;0;1;37;2500.0;447.0;20.0;2967.0;67.56756756756756;80.1891891891892;Apartamento
Apartamento;Copacabana;4;2;2;240;10000.0;2000.0;700.0;12700.0;41.666666666666664;52.916666666666664;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;2;188;6000.0;1022.0;0.0;7022.0;31.914893617021278;37.351063829787236;Casa
Apartamento;Barra da Tijuca;3;2;2;137;12500.0;1850.0;271.0;14621.0;91.24087591240875;106.72262773722628;Apartamento
Apartamento;Barra da Tijuca;14;2;2;212;5000.0;1200.0;650.0;6850.0;23.58490566037736;32.31132075471698;Apartamento
Apartamento;Irajá;2;1;0;65;1100.0;255.0;0.0;1355.0;16.923076923076923;20.846153846153847;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;3000.0;1500.0;0.0;4500.0;28.571428571428573;42.857142857142854;Apartamento
Apartamento;Vila Isabel;2;1;0;70;1100.0;550.0;0.0;1650.0;15.714285714285714;23.571428571428573;Apartamento
Apartamento;São Conrado;4;3;4;600;23000.0;16864.0;3910.0;43774.0;38.333333333333336;72.95666666666666;Apartamento
Apartamento;Gávea;3;1;1;108;5000.0;1769.0;226.0;6995.0;46.2962962962963;64.76851851851852;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;85;2300.0;1350.0;125.0;3775.0;27.058823529411764;44.411764705882355;Apartamento
Apartamento;Catete;1;0;0;45;1600.0;500.0;55.0;2155.0;35.55555555555556;47.888888888888886;Apartamento
Quitinete;Copacabana;1;0;0;15;1100.0;600.0;0.0;1700.0;73.33333333333333;113.33333333333333;Apartamento
Apartamento;Barra da Tijuca;3;2;3;160;7000.0;1087.0;455.0;8542.0;43.75;53.3875;Apartamento
Casa de Vila;Quintino Bocaiúva;2;1;0;48;750.0;0.0;0.0;750.0;15.625;15.625;Casa
Apartamento;Lagoa;3;2;1;130;5000.0;1000.0;300.0;6300.0;38.46153846153846;48.46153846153846;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;100;2100.0;780.0;140.0;3020.0;21.0;30.2;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;3;180;5500.0;1200.0;318.0;7018.0;30.555555555555557;38.98888888888889;Apartamento
Apartamento;Copacabana;3;0;0;80;2500.0;800.0;157.0;3457.0;31.25;43.2125;Apartamento
Casa de Condomínio;Barra da Tijuca;3;0;2;367;6000.0;510.0;423.0;6933.0;16.348773841961854;18.891008174386922;Casa
Apartamento;Recreio dos Bandeirantes;3;1;1;85;1900.0;450.0;112.0;2462.0;22.352941176470587;28.96470588235294;Apartamento
Casa;Jardim Botânico;2;4;1;107;9500.0;0.0;1091.0;10591.0;88.78504672897196;98.98130841121495;Casa
Apartamento;Barra da Tijuca;5;4;3;171;9000.0;2000.0;3500.0;14500.0;52.63157894736842;84.7953216374269;Apartamento
Apartamento;Centro;1;0;0;42;2200.0;619.0;202.0;3021.0;52.38095238095238;71.92857142857143;Apartamento
Apartamento;Méier;2;1;0;62;1000.0;600.0;38.0;1638.0;16.129032258064516;26.419354838709676;Apartamento
Quitinete;Leblon;1;0;0;25;1950.0;360.0;58.0;2368.0;78.0;94.72;Apartamento
Apartamento;Leblon;4;3;4;260;13500.0;3100.0;0.0;16600.0;51.92307692307692;63.84615384615385;Apartamento
Casa;Recreio dos Bandeirantes;4;4;2;367;12000.0;0.0;653.0;12653.0;32.69754768392371;34.47683923705722;Casa
Apartamento;Grajaú;2;0;0;65;1400.0;415.0;21.0;1836.0;21.53846153846154;28.246153846153845;Apartamento
Apartamento;Lagoa;4;3;1;180;11000.0;2530.0;812.0;14342.0;61.111111111111114;79.67777777777778;Apartamento
Apartamento;Copacabana;1;0;0;43;1800.0;639.0;76.0;2515.0;41.86046511627907;58.48837209302326;Apartamento
Apartamento;Lagoa;2;1;1;80;2200.0;2600.0;420.0;5220.0;27.5;65.25;Apartamento
Apartamento;Flamengo;2;1;0;57;2800.0;832.0;98.0;3730.0;49.12280701754386;65.43859649122807;Apartamento
Apartamento;Campo Grande;3;1;1;98;1800.0;950.0;0.0;2750.0;18.367346938775512;28.06122448979592;Apartamento
Apartamento;Jardim Botânico;3;1;2;170;6000.0;860.0;540.0;7400.0;35.294117647058826;43.529411764705884;Apartamento
Apartamento;Leblon;4;2;2;207;15500.0;6000.0;934.0;22434.0;74.8792270531401;108.3768115942029;Apartamento
Apartamento;Barra da Tijuca;4;4;4;518;38000.0;5004.0;1747.0;44751.0;73.35907335907336;86.39189189189189;Apartamento
Apartamento;Ipanema;1;0;1;50;2400.0;897.0;26.0;3323.0;48.0;66.46;Apartamento
Quitinete;Copacabana;1;0;0;35;1700.0;400.0;55.0;2155.0;48.57142857142857;61.57142857142857;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;150;2500.0;1012.0;0.0;3512.0;16.666666666666668;23.413333333333334;Apartamento
Apartamento;Copacabana;2;0;0;65;2700.0;710.0;130.0;3540.0;41.53846153846154;54.46153846153846;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;2;300;4500.0;1500.0;580.0;6580.0;15.0;21.933333333333334;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;115;1900.0;661.0;0.0;2561.0;16.52173913043478;22.269565217391303;Apartamento
Casa de Vila;Jacarepaguá;3;1;0;100;2000.0;100.0;0.0;2100.0;20.0;21.0;Casa
Apartamento;Recreio dos Bandeirantes;3;3;1;110;1500.0;873.0;0.0;2373.0;13.636363636363637;21.572727272727274;Apartamento
Casa;Botafogo;12;5;0;500;18000.0;0.0;1800.0;19800.0;36.0;39.6;Casa
Apartamento;Barra da Tijuca;4;3;4;304;13000.0;3800.0;1350.0;18150.0;42.76315789473684;59.703947368421055;Apartamento
Casa de Condomínio;Barra da Tijuca;4;2;4;280;8500.0;750.0;620.0;9870.0;30.357142857142858;35.25;Casa
Apartamento;Tijuca;3;1;0;88;2300.0;790.0;885.0;3975.0;26.136363636363637;45.17045454545455;Apartamento
Apartamento;Ipanema;3;1;1;145;7200.0;2900.0;500.0;10600.0;49.6551724137931;73.10344827586206;Apartamento
Casa;Catete;10;0;10;300;15000.0;0.0;220.0;15220.0;50.0;50.733333333333334;Casa
Apartamento;Urca;1;0;0;53;2800.0;770.0;0.0;3570.0;52.83018867924528;67.35849056603773;Apartamento
Apartamento;Ipanema;3;1;1;116;5000.0;1600.0;316.0;6916.0;43.10344827586207;59.62068965517241;Apartamento
Apartamento;Tijuca;3;1;0;116;2000.0;790.0;194.0;2984.0;17.24137931034483;25.724137931034484;Apartamento
Apartamento;Vila Isabel;3;0;0;82;1200.0;664.0;86.0;1950.0;14.634146341463415;23.78048780487805;Apartamento
Quitinete;Glória;1;0;1;26;850.0;321.0;29.0;1200.0;32.69230769230769;46.15384615384615;Apartamento
Apartamento;Barra da Tijuca;3;2;1;130;4800.0;1700.0;433.0;6933.0;36.92307692307692;53.33076923076923;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;90;1700.0;595.0;0.0;2295.0;18.88888888888889;25.5;Apartamento
Apartamento;Flamengo;2;1;0;68;2000.0;536.0;148.0;2684.0;29.41176470588235;39.470588235294116;Apartamento
Apartamento;Copacabana;1;0;0;60;2800.0;620.0;128.0;3548.0;46.666666666666664;59.13333333333333;Apartamento
Apartamento;Taquara;2;1;0;53;1100.0;450.0;150.0;1700.0;20.754716981132077;32.075471698113205;Apartamento
Apartamento;Penha;2;0;0;64;950.0;180.0;0.0;1130.0;14.84375;17.65625;Apartamento
Apartamento;Jardim Botânico;3;1;1;130;6400.0;1500.0;0.0;7900.0;49.23076923076923;60.76923076923077;Apartamento
Apartamento;Leblon;2;1;0;90;3500.0;1300.0;200.0;5000.0;38.888888888888886;55.55555555555556;Apartamento
Apartamento;Leblon;4;2;4;200;8500.0;2710.0;945.0;12155.0;42.5;60.775;Apartamento
Apartamento;Tijuca;1;1;1;84;2000.0;718.0;120.0;2838.0;23.80952380952381;33.785714285714285;Apartamento
Quitinete;Gardênia Azul;1;0;0;20;485.0;0.0;0.0;485.0;24.25;24.25;Apartamento
Apartamento;Flamengo;1;0;0;30;1490.0;315.0;55.0;1860.0;49.666666666666664;62.0;Apartamento
Casa;São Conrado;4;0;4;1200;25000.0;0.0;0.0;25000.0;20.833333333333332;20.833333333333332;Casa
Apartamento;Maracanã;2;0;0;79;1700.0;600.0;0.0;2300.0;21.518987341772153;29.11392405063291;Apartamento
Apartamento;Copacabana;1;1;0;150;3000.0;1200.0;390.0;4590.0;20.0;30.6;Apartamento
Apartamento;Barra da Tijuca;3;2;3;156;5500.0;2300.0;398.0;8198.0;35.256410256410255;52.55128205128205;Apartamento
Apartamento;Flamengo;1;0;1;38;1450.0;690.0;55.0;2195.0;38.1578947368421;57.76315789473684;Apartamento
Apartamento;Botafogo;2;0;0;115;2200.0;1045.0;190.0;3435.0;19.130434782608695;29.869565217391305;Apartamento
Apartamento;Tijuca;2;0;0;49;1800.0;180.0;0.0;1980.0;36.734693877551024;40.40816326530612;Apartamento
Apartamento;Jacarepaguá;2;1;1;80;1900.0;1350.0;100.0;3350.0;23.75;41.875;Apartamento
Apartamento;Copacabana;2;0;0;120;3800.0;1000.0;197.0;4997.0;31.666666666666668;41.641666666666666;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1800.0;681.0;120.0;2601.0;25.714285714285715;37.15714285714286;Apartamento
Apartamento;Bonsucesso;3;1;0;98;2800.0;390.0;0.0;3190.0;28.571428571428573;32.55102040816327;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3240.0;950.0;0.0;4190.0;46.285714285714285;59.857142857142854;Apartamento
Apartamento;Flamengo;2;1;0;90;3200.0;980.0;0.0;4180.0;35.55555555555556;46.44444444444444;Apartamento
Apartamento;Ipanema;2;0;0;99;3300.0;920.0;0.0;4220.0;33.333333333333336;42.62626262626262;Apartamento
Apartamento;Copacabana;3;1;0;80;3100.0;700.0;1208.0;5008.0;38.75;62.6;Apartamento
Apartamento;Copacabana;2;1;0;74;2600.0;1021.0;0.0;3621.0;35.13513513513514;48.932432432432435;Apartamento
Apartamento;Humaitá;2;1;0;75;2900.0;926.0;90.0;3916.0;38.666666666666664;52.21333333333333;Apartamento
Apartamento;Barra da Tijuca;4;3;4;250;9500.0;2800.0;523.0;12823.0;38.0;51.292;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;770.0;108.0;2478.0;20.0;30.975;Apartamento
Apartamento;Recreio dos Bandeirantes;3;4;1;217;3300.0;947.0;547.0;4794.0;15.2073732718894;22.092165898617512;Apartamento
Apartamento;Ipanema;4;1;3;250;12000.0;2300.0;1037.0;15337.0;48.0;61.348;Apartamento
Casa;Campo Grande;2;1;2;100;1500.0;0.0;30.0;1530.0;15.0;15.3;Casa
Apartamento;São Conrado;3;2;1;140;4700.0;1620.0;515.0;6835.0;33.57142857142857;48.82142857142857;Apartamento
Apartamento;Barra da Tijuca;4;3;2;260;7500.0;3550.0;350.0;11400.0;28.846153846153847;43.84615384615385;Apartamento
Apartamento;Laranjeiras;2;0;0;85;2100.0;700.0;95.0;2895.0;24.705882352941178;34.05882352941177;Apartamento
Apartamento;Rio Comprido;2;1;0;69;1900.0;600.0;70.0;2570.0;27.536231884057973;37.2463768115942;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;0;49;1050.0;580.0;36.0;1666.0;21.428571428571427;34.0;Apartamento
Apartamento;Andaraí;2;1;0;56;1900.0;607.0;89.0;2596.0;33.92857142857143;46.357142857142854;Apartamento
Casa;Vargem Grande;2;1;0;70;1900.0;580.0;25.0;2505.0;27.142857142857142;35.785714285714285;Casa
Apartamento;Ipanema;4;3;4;480;39000.0;9400.0;0.0;48400.0;81.25;100.83333333333333;Apartamento
Apartamento;Barra da Tijuca;4;3;3;180;7000.0;1935.0;449.0;9384.0;38.888888888888886;52.13333333333333;Apartamento
Apartamento;Copacabana;2;0;0;81;3000.0;770.0;159.0;3929.0;37.03703703703704;48.50617283950617;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2400.0;1313.0;0.0;3713.0;27.272727272727273;42.19318181818182;Apartamento
Apartamento;Vargem Pequena;2;1;1;80;1100.0;650.0;0.0;1750.0;13.75;21.875;Apartamento
Casa de Condomínio;Tanque;2;0;1;100;1500.0;160.0;80.0;1740.0;15.0;17.4;Casa
Apartamento;Ipanema;3;3;3;169;9000.0;2300.0;886.0;12186.0;53.25443786982248;72.10650887573965;Apartamento
Apartamento;Flamengo;4;2;2;423;12000.0;3795.0;1253.0;17048.0;28.368794326241133;40.30260047281324;Apartamento
Apartamento;Quintino Bocaiúva;2;0;0;67;900.0;320.0;0.0;1220.0;13.432835820895523;18.208955223880597;Apartamento
Apartamento;Leblon;3;1;0;74;3300.0;700.0;83.0;4083.0;44.5945945945946;55.17567567567568;Apartamento
Apartamento;Copacabana;2;0;0;110;2800.0;800.0;120.0;3720.0;25.454545454545453;33.81818181818182;Apartamento
Apartamento;Leme;1;0;0;31;1140.0;420.0;24.0;1584.0;36.774193548387096;51.096774193548384;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;720.0;199.0;2419.0;16.666666666666668;26.877777777777776;Apartamento
Casa;Santa Teresa;5;3;0;260;7000.0;0.0;163.0;7163.0;26.923076923076923;27.55;Casa
Apartamento;Barra da Tijuca;2;1;0;70;2400.0;1800.0;150.0;4350.0;34.285714285714285;62.142857142857146;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;198;4500.0;1160.0;3012.0;8672.0;22.727272727272727;43.7979797979798;Casa
Apartamento;Inhaúma;3;1;0;60;750.0;236.0;0.0;986.0;12.5;16.433333333333334;Apartamento
Apartamento;Glória;1;0;0;48;1400.0;480.0;20.0;1900.0;29.166666666666668;39.583333333333336;Apartamento
Apartamento;Copacabana;5;1;1;400;8500.0;2160.0;365.0;11025.0;21.25;27.5625;Apartamento
Apartamento;Ipanema;2;1;0;45;3000.0;575.0;25.0;3600.0;66.66666666666667;80.0;Apartamento
Apartamento;Pechincha;2;1;0;65;950.0;640.0;126.0;1716.0;14.615384615384615;26.4;Apartamento
Apartamento;Leblon;2;0;0;100;3800.0;900.0;195.0;4895.0;38.0;48.95;Apartamento
Apartamento;Grajaú;3;2;1;90;2950.0;700.0;100.0;3750.0;32.77777777777778;41.666666666666664;Apartamento
Apartamento;Marechal Hermes;2;1;0;70;850.0;200.0;0.0;1050.0;12.142857142857142;15.0;Apartamento
Apartamento;Grajaú;1;0;0;30;800.0;283.0;187.0;1270.0;26.666666666666668;42.333333333333336;Apartamento
Apartamento;Praça Seca;2;1;1;63;1100.0;361.0;0.0;1461.0;17.46031746031746;23.19047619047619;Apartamento
Apartamento;Barra da Tijuca;3;2;2;480;15000.0;2750.0;650.0;18400.0;31.25;38.333333333333336;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;72;1580.0;900.0;140.0;2620.0;21.944444444444443;36.388888888888886;Apartamento
Apartamento;Laranjeiras;2;0;0;51;1900.0;450.0;25.0;2375.0;37.254901960784316;46.568627450980394;Apartamento
Apartamento;Botafogo;1;0;0;17;1100.0;330.0;15.0;1445.0;64.70588235294117;85.0;Apartamento
Apartamento;Botafogo;3;0;0;100;6050.0;1155.0;234.0;7439.0;60.5;74.39;Apartamento
Apartamento;Lagoa;2;1;1;90;2700.0;1350.0;250.0;4300.0;30.0;47.77777777777778;Apartamento
Apartamento;Lagoa;3;3;3;230;6000.0;4600.0;990.0;11590.0;26.08695652173913;50.391304347826086;Apartamento
Apartamento;Pechincha;2;1;1;62;1700.0;500.0;67.0;2267.0;27.419354838709676;36.564516129032256;Apartamento
Apartamento;Leblon;2;2;1;113;3500.0;1365.0;387.0;5252.0;30.97345132743363;46.47787610619469;Apartamento
Apartamento;Flamengo;1;0;0;49;1700.0;440.0;68.0;2208.0;34.69387755102041;45.06122448979592;Apartamento
Apartamento;Méier;1;0;0;53;900.0;484.0;37.0;1421.0;16.9811320754717;26.81132075471698;Apartamento
Apartamento;Vila Isabel;2;1;0;63;1300.0;500.0;0.0;1800.0;20.634920634920636;28.571428571428573;Apartamento
Casa;Vila da Penha;1;0;0;40;850.0;0.0;0.0;850.0;21.25;21.25;Casa
Quitinete;Copacabana;1;0;0;30;2600.0;500.0;0.0;3100.0;86.66666666666667;103.33333333333333;Apartamento
Quitinete;Copacabana;1;0;0;30;3200.0;400.0;50.0;3650.0;106.66666666666667;121.66666666666667;Apartamento
Quitinete;Centro;1;0;1;15;750.0;0.0;0.0;750.0;50.0;50.0;Apartamento
Apartamento;Lagoa;3;3;1;250;11000.0;3500.0;889.0;15389.0;44.0;61.556;Apartamento
Apartamento;Humaitá;3;1;0;95;2300.0;1300.0;120.0;3720.0;24.210526315789473;39.1578947368421;Apartamento
Apartamento;Flamengo;1;0;0;37;2300.0;485.0;56.0;2841.0;62.16216216216216;76.78378378378379;Apartamento
Apartamento;Curicica;1;1;0;45;700.0;356.0;126.0;1182.0;15.555555555555555;26.266666666666666;Apartamento
Apartamento;Barra da Tijuca;2;1;0;90;2000.0;980.0;1600.0;4580.0;22.22222222222222;50.888888888888886;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;1700.0;980.0;250.0;2930.0;21.25;36.625;Apartamento
Casa;Vaz Lobo;1;0;0;35;400.0;0.0;0.0;400.0;11.428571428571429;11.428571428571429;Casa
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;1000.0;70.0;3270.0;31.428571428571427;46.714285714285715;Apartamento
Apartamento;Barra da Tijuca;4;3;1;190;5500.0;1600.0;435.0;7535.0;28.94736842105263;39.6578947368421;Apartamento
Apartamento;Copacabana;3;1;0;140;3500.0;1250.0;0.0;4750.0;25.0;33.92857142857143;Apartamento
Apartamento;Tijuca;1;1;1;87;1400.0;1057.0;162.0;2619.0;16.091954022988507;30.103448275862068;Apartamento
Apartamento;Barra da Tijuca;4;3;2;210;5300.0;2080.0;500.0;7880.0;25.238095238095237;37.523809523809526;Apartamento
Casa de Condomínio;Santíssimo;2;1;0;70;800.0;200.0;0.0;1000.0;11.428571428571429;14.285714285714286;Casa
Apartamento;Méier;1;0;0;50;1000.0;390.0;16.0;1406.0;20.0;28.12;Apartamento
Apartamento;Flamengo;4;1;0;240;6000.0;2050.0;701.0;8751.0;25.0;36.4625;Apartamento
